id,store_id,user_id,network_id,conversion,commission_percentage,created_at,updated_at
1218,153,99,"4","No","90",2020-09-03 13:42:50,2020-09-03 13:42:50
1219,140,99,"3","No","83.33",2020-09-03 13:42:54,2020-09-03 13:42:54
1220,105,99,"4","No","80",2020-09-03 13:42:56,2020-09-03 13:42:56
1221,75,99,"3","No","83.33",2020-09-03 13:43:00,2020-09-03 13:43:00
1222,154,99,"4","No","66.66",2020-09-03 13:43:02,2020-09-03 13:43:02
1223,72,99,"3","No","75",2020-09-03 13:43:29,2020-09-03 13:43:29
1224,155,99,"4","No","66.66",2020-09-03 13:43:33,2020-09-03 13:43:33
1225,157,99,"4","No","50",2020-09-03 13:44:15,2020-09-03 13:44:15
1226,158,99,"4","No","90",2020-09-03 13:44:17,2020-09-03 13:44:17
1227,83,99,"4","No","80",2020-09-03 13:44:19,2020-09-03 13:44:19
1228,156,99,"4","No","50",2020-09-03 13:44:22,2020-09-03 13:44:22
1229,79,99,"3","No","62.5",2020-09-03 13:44:24,2020-09-03 13:44:24
1230,82,99,"4","No","80",2020-09-03 13:44:26,2020-09-03 13:44:26
1231,74,99,"3","No","87.5",2020-09-03 13:44:29,2020-09-03 13:44:29
1232,43,99,"4","No","80",2020-09-03 13:44:32,2020-09-03 13:44:32
1233,144,99,"3","No","84.21",2020-09-03 13:44:35,2020-09-03 13:44:35
1234,77,99,"3","No","80",2020-09-03 13:44:38,2020-09-03 13:44:38
1235,78,99,"3","No","75",2020-09-03 13:44:42,2020-09-03 13:44:42
1236,143,99,"3","No","83.33",2020-09-03 13:44:46,2020-09-03 13:44:46
1237,97,99,"3","No","89.29",2020-09-03 13:44:48,2020-09-03 13:44:48
1238,160,99,"4","No","80",2020-09-03 13:44:51,2020-09-03 13:44:51
1239,70,99,"3","No","78.12",2020-09-03 13:44:54,2020-09-03 13:44:54
1240,141,99,"3","No","78.13",2020-09-03 13:44:58,2020-09-03 13:44:58
1241,159,99,"4","No","50",2020-09-03 13:45:00,2020-09-03 13:45:00
1242,161,99,"4","No","95",2020-09-03 13:45:03,2020-09-03 13:45:03
1243,70,141,"3","No","78.12",2020-09-09 08:06:11,2020-09-09 08:06:11
1244,71,141,"3","No","62.5",2020-09-09 08:06:12,2020-09-09 08:06:12
1245,73,141,"3","No","62.5",2020-09-09 08:06:14,2020-09-09 08:06:14
1246,69,141,"3","No","80",2020-09-09 08:06:15,2020-09-09 08:06:15
1247,74,141,"3","No","87.5",2020-09-09 08:06:17,2020-09-09 08:06:17
1248,75,141,"3","No","83.33",2020-09-09 08:06:18,2020-09-09 08:06:18
1249,76,141,"3","No","62.5",2020-09-09 08:06:20,2020-09-09 08:06:20
1250,77,141,"3","No","80",2020-09-09 08:06:22,2020-09-09 08:06:22
1251,80,141,"3","No","62.5",2020-09-09 08:06:39,2020-09-09 08:06:39
1252,71,141,"3","No","62.5",2020-09-09 08:06:40,2020-09-09 08:06:40
1253,69,141,"3","No","80",2020-09-09 08:06:41,2020-09-09 08:06:41
1254,162,99,"2","No","87.5",2020-09-09 09:59:02,2020-09-09 09:59:02
1255,130,99,"5","No","50",2020-09-10 15:42:14,2020-09-10 15:42:14
1256,32,90,"3","No","75",2020-09-10 16:18:28,2020-09-10 16:18:28
1257,127,90,"5","No","50",2020-09-10 16:19:30,2020-09-10 16:19:30
1258,116,90,"5","No","90",2020-09-10 16:22:40,2020-09-10 16:22:40
1259,32,142,"3","No","75",2020-09-10 19:35:05,2020-09-10 19:35:05
1260,47,142,"4","No","62.5",2020-09-10 19:35:31,2020-09-10 19:35:31
1261,121,142,"2","No","80",2020-09-10 20:17:17,2020-09-10 20:17:17
1262,101,142,"3","No","90",2020-09-10 20:19:00,2020-09-10 20:19:00
1263,116,90,"5","No","90",2020-09-10 22:09:21,2020-09-10 22:09:21
1264,116,90,"5","No","90",2020-09-10 22:10:36,2020-09-10 22:10:36
1265,130,99,"5","No","50",2020-09-11 11:44:23,2020-09-11 11:44:23
1266,123,99,"4","No","66.66",2020-09-11 13:49:43,2020-09-11 13:49:43
1267,113,99,"4","No","100",2020-09-11 13:50:47,2020-09-11 13:50:47
1268,125,99,"2","No","90",2020-09-11 13:51:16,2020-09-11 13:51:16
1269,115,99,"2","No","71.43",2020-09-11 13:51:34,2020-09-11 13:51:34
1270,114,99,"2","No","66.67",2020-09-11 13:51:47,2020-09-11 13:51:47
1271,109,99,"3","No","78.12",2020-09-11 13:52:01,2020-09-11 13:52:01
1272,68,99,"3","No","90",2020-09-11 13:52:13,2020-09-11 13:52:13
1273,135,99,"4","No","90",2020-09-11 13:52:57,2020-09-11 13:52:57
1274,124,99,"4","No","85.71",2020-09-11 13:53:20,2020-09-11 13:53:20
1275,119,99,"4","No","100",2020-09-11 13:53:38,2020-09-11 13:53:38
1276,58,99,"4","No","90",2020-09-11 13:53:54,2020-09-11 13:53:54
1277,58,99,"4","No","90",2020-09-11 13:54:18,2020-09-11 13:54:18
1278,40,99,"4","No","66.67",2020-09-11 13:54:45,2020-09-11 13:54:45
1279,151,99,"4","No","75",2020-09-11 13:55:13,2020-09-11 13:55:13
1280,60,99,"2","No","80",2020-09-11 15:36:27,2020-09-11 15:36:27
1281,41,96,"3","No","83.33",2020-09-11 21:32:48,2020-09-11 21:32:48
1282,41,96,"3","No","83.33",2020-09-11 21:47:09,2020-09-11 21:47:09
1283,46,99,"3","No","83.33",2020-09-16 10:19:38,2020-09-16 10:19:38
1284,42,134,"5","No","90",2020-09-16 11:50:22,2020-09-16 11:50:22
1285,32,96,"3","No","75",2020-09-16 14:41:33,2020-09-16 14:41:33
1286,32,96,"3","No","75",2020-09-16 14:41:51,2020-09-16 14:41:51
1287,43,134,"4","No","80",2020-09-16 15:33:26,2020-09-16 15:33:26
1288,153,102,"4","Yes","90",2020-09-17 19:07:05,2020-10-31 13:46:49
1289,43,128,"4","No","80",2020-09-18 08:58:42,2020-09-18 08:58:42
1290,43,128,"4","No","80",2020-09-18 08:59:45,2020-09-18 08:59:45
1291,36,99,"4","No","87.5",2020-09-21 16:23:47,2020-09-21 16:23:47
1292,74,99,"4","No","87.5",2020-09-21 16:41:13,2020-09-21 16:41:13
1293,162,90,"2","No","87.5",2020-09-22 09:35:11,2020-09-22 09:35:11
1294,162,90,"2","No","87.5",2020-09-22 09:45:30,2020-09-22 09:45:30
1295,162,128,"2","No","87.5",2020-09-22 09:49:58,2020-09-22 09:49:58
1296,162,134,"2","No","50",2020-09-22 10:07:51,2020-09-22 10:07:51
1297,29,139,"3","No","90",2020-09-22 15:23:44,2020-09-22 15:23:44
1298,162,128,"2","No","50",2020-09-22 15:41:38,2020-09-22 15:41:38
1299,69,139,"3","No","90",2020-09-23 10:27:49,2020-09-23 10:27:49
1300,162,90,"2","No","87.5",2020-09-23 11:26:45,2020-09-23 11:26:45
1301,162,128,"2","No","50",2020-09-23 11:34:41,2020-09-23 11:34:41
1302,162,90,"2","No","87.5",2020-09-23 11:41:02,2020-09-23 11:41:02
1303,50,99,"3","No","62.5",2020-09-23 12:28:55,2020-09-23 12:28:55
1304,50,99,"3","No","62.5",2020-09-23 13:26:11,2020-09-23 13:26:11
1305,60,99,"2","No","80",2020-09-23 13:27:13,2020-09-23 13:27:13
1306,117,99,"5","No","80",2020-09-23 14:07:47,2020-09-23 14:07:47
1307,56,99,"3","No","83.33",2020-09-23 14:08:06,2020-09-23 14:08:06
1308,122,99,"4","No","80",2020-09-23 14:08:26,2020-09-23 14:08:26
1309,45,99,"3","No","80",2020-09-23 14:08:34,2020-09-23 14:08:34
1310,54,99,"3","No","66.67",2020-09-23 14:08:46,2020-09-23 14:08:46
1311,46,99,"3","No","83.33",2020-09-23 14:09:09,2020-09-23 14:09:09
1312,46,99,"3","No","83.33",2020-09-23 14:09:10,2020-09-23 14:09:10
1313,52,99,"3","No","75",2020-09-23 14:09:39,2020-09-23 14:09:39
1314,148,99,"6","No","87.5",2020-09-23 14:10:18,2020-09-23 14:10:18
1315,38,99,"3","No","80",2020-09-23 14:10:25,2020-09-23 14:10:25
1316,37,99,"3","No","62.5",2020-09-23 14:10:30,2020-09-23 14:10:30
1317,31,99,"3","No","62.5",2020-09-23 14:10:36,2020-09-23 14:10:36
1318,60,99,"2","No","80",2020-09-23 14:10:42,2020-09-23 14:10:42
1319,98,99,"2","No","90",2020-09-23 14:10:50,2020-09-23 14:10:50
1320,95,99,"3","No","62.5",2020-09-23 14:11:05,2020-09-23 14:11:05
1321,133,99,"2","No","85.71",2020-09-23 14:12:28,2020-09-23 14:12:28
1322,136,99,"4","No","66.66",2020-09-23 14:12:43,2020-09-23 14:12:43
1323,65,99,"6","No","90",2020-09-23 14:12:55,2020-09-23 14:12:55
1324,123,99,"4","No","66.66",2020-09-23 14:14:11,2020-09-23 14:14:11
1325,106,99,"3","No","62.5",2020-09-23 14:14:27,2020-09-23 14:14:27
1326,39,99,"6","No","90",2020-09-23 14:14:47,2020-09-23 14:14:47
1327,109,99,"3","No","78.12",2020-09-23 14:15:07,2020-09-23 14:15:07
1328,67,99,"6","No","87.5",2020-09-23 14:15:21,2020-09-23 14:15:21
1329,103,99,"5","No","90",2020-09-23 14:15:33,2020-09-23 14:15:33
1330,30,99,"3","No","78.12",2020-09-23 14:15:44,2020-09-23 14:15:44
1331,110,99,"4","No","50",2020-09-23 14:15:59,2020-09-23 14:15:59
1332,85,99,"3","No","75",2020-09-23 14:16:12,2020-09-23 14:16:12
1333,121,99,"2","No","80",2020-09-23 14:16:46,2020-09-23 14:16:46
1334,112,99,"3","No","62.5",2020-09-23 14:16:57,2020-09-23 14:16:57
1335,124,99,"4","No","85.71",2020-09-23 14:17:08,2020-09-23 14:17:08
1336,127,99,"5","No","50",2020-09-23 14:17:21,2020-09-23 14:17:21
1337,113,99,"4","No","100",2020-09-23 14:17:32,2020-09-23 14:17:32
1338,115,99,"2","No","71.43",2020-09-23 14:17:47,2020-09-23 14:17:47
1339,137,99,"4","No","75",2020-09-23 14:17:57,2020-09-23 14:17:57
1340,116,99,"5","No","90",2020-09-23 14:18:08,2020-09-23 14:18:08
1341,100,99,"4","No","90",2020-09-23 14:18:23,2020-09-23 14:18:23
1342,91,99,"3","No","62.5",2020-09-23 14:18:36,2020-09-23 14:18:36
1343,91,99,"3","No","62.5",2020-09-23 14:19:49,2020-09-23 14:19:49
1344,42,99,"5","No","90",2020-09-23 14:19:59,2020-09-23 14:19:59
1345,42,99,"5","No","90",2020-09-23 14:20:28,2020-09-23 14:20:28
1346,91,99,"3","No","62.5",2020-09-23 14:20:40,2020-09-23 14:20:40
1347,42,99,"5","No","90",2020-09-23 14:20:44,2020-09-23 14:20:44
1348,150,99,"4","No","75",2020-09-23 14:21:12,2020-09-23 14:21:12
1349,62,99,"2","No","50",2020-09-23 14:21:28,2020-09-23 14:21:28
1350,47,99,"4","No","62.5",2020-09-23 14:21:46,2020-09-23 14:21:46
1351,105,99,"4","No","80",2020-09-23 14:22:03,2020-09-23 14:22:03
1352,88,99,"4","No","50",2020-09-23 14:22:17,2020-09-23 14:22:17
1353,94,99,"3","No","87.5",2020-09-23 14:22:37,2020-09-23 14:22:37
1354,40,99,"4","No","66.67",2020-09-23 14:22:52,2020-09-23 14:22:52
1355,29,99,"3","No","90",2020-09-23 14:23:06,2020-09-23 14:23:06
1356,33,99,"3","No","62.5",2020-09-23 14:23:25,2020-09-23 14:23:25
1357,126,99,"5","No","50",2020-09-23 14:23:50,2020-09-23 14:23:50
1358,132,99,"2","No","87.5",2020-09-23 14:24:01,2020-09-23 14:24:01
1359,132,,"2","No","87.5",2020-09-23 14:24:06,2020-09-23 14:24:06
1360,162,99,"2","No","87.5",2020-09-23 14:24:15,2020-09-23 14:24:15
1361,120,99,"4","No","66.66",2020-09-23 14:24:25,2020-09-23 14:24:25
1362,90,99,"3","No","83.33",2020-09-23 14:24:41,2020-09-23 14:24:41
1363,111,99,"4","No","85.71",2020-09-23 14:24:54,2020-09-23 14:24:54
1364,58,99,"4","No","90",2020-09-23 14:25:13,2020-09-23 14:25:13
1365,83,99,"4","No","80",2020-09-23 14:25:24,2020-09-23 14:25:24
1366,84,99,"6","No","90",2020-09-23 14:25:37,2020-09-23 14:25:37
1367,89,99,"4","No","83.33",2020-09-23 14:25:52,2020-09-23 14:25:52
1368,129,99,"5","No","50",2020-09-23 14:26:11,2020-09-23 14:26:11
1369,119,99,"4","No","100",2020-09-23 14:26:23,2020-09-23 14:26:23
1370,131,99,"5","No","100",2020-09-23 14:26:39,2020-09-23 14:26:39
1371,130,99,"5","No","50",2020-09-23 14:26:54,2020-09-23 14:26:54
1372,68,99,"3","No","90",2020-09-23 14:27:11,2020-09-23 14:27:11
1373,64,99,"6","No","50",2020-09-23 14:27:29,2020-09-23 14:27:29
1374,125,99,"2","No","90",2020-09-23 14:27:45,2020-09-23 14:27:45
1375,107,99,"3","No","87.5",2020-09-23 14:28:00,2020-09-23 14:28:00
1376,118,99,"3","No","78.12",2020-09-23 14:28:25,2020-09-23 14:28:25
1377,59,99,"4","No","80",2020-09-23 14:28:46,2020-09-23 14:28:46
1378,36,99,"4","No","87.5",2020-09-23 14:29:07,2020-09-23 14:29:07
1379,43,99,"4","No","80",2020-09-23 14:29:28,2020-09-23 14:29:28
1380,86,99,"3","No","62.5",2020-09-23 14:29:42,2020-09-23 14:29:42
1381,114,99,"2","No","66.67",2020-09-23 14:30:24,2020-09-23 14:30:24
1382,41,99,"3","No","83.33",2020-09-23 14:30:38,2020-09-23 14:30:38
1383,103,,"5","No","90",2020-09-23 14:31:37,2020-09-23 14:31:37
1384,61,99,"2","No","95",2020-09-23 14:32:05,2020-09-23 14:32:05
1385,135,99,"4","No","90",2020-09-23 14:32:41,2020-09-23 14:32:41
1386,49,99,"3","No","80",2020-09-23 14:32:58,2020-09-23 14:32:58
1387,32,99,"3","No","75",2020-09-23 14:33:34,2020-09-23 14:33:34
1388,34,99,"3","No","83.33",2020-09-23 14:33:51,2020-09-23 14:33:51
1389,102,99,"6","No","86.67",2020-09-23 14:34:05,2020-09-23 14:34:05
1390,102,99,"6","No","86.67",2020-09-23 14:34:35,2020-09-23 14:34:35
1391,99,99,"6","No","87.5",2020-09-23 14:34:49,2020-09-23 14:34:49
1392,99,99,"6","No","87.5",2020-09-23 14:36:42,2020-09-23 14:36:42
1393,103,,"5","No","90",2020-09-23 14:45:45,2020-09-23 14:45:45
1394,103,,"5","No","90",2020-09-23 15:01:38,2020-09-23 15:01:38
1395,103,,"5","No","90",2020-09-23 15:15:48,2020-09-23 15:15:48
1396,103,,"5","No","90",2020-09-23 15:32:24,2020-09-23 15:32:24
1397,103,,"5","No","90",2020-09-23 15:46:04,2020-09-23 15:46:04
1398,103,,"5","No","90",2020-09-23 16:02:32,2020-09-23 16:02:32
1399,92,99,"3","No","83.33",2020-09-23 16:16:17,2020-09-23 16:16:17
1400,97,99,"3","No","89.29",2020-09-23 16:16:31,2020-09-23 16:16:31
1401,55,99,"3","No","62.5",2020-09-23 16:17:03,2020-09-23 16:17:03
1402,87,99,"4","No","83.33",2020-09-23 16:17:35,2020-09-23 16:17:35
1403,103,,"5","No","90",2020-09-23 16:17:36,2020-09-23 16:17:36
1404,48,99,"3","No","78.12",2020-09-23 16:17:50,2020-09-23 16:17:50
1405,50,99,"3","No","62.5",2020-09-23 16:18:10,2020-09-23 16:18:10
1406,149,99,"2","No","50",2020-09-23 16:18:37,2020-09-23 16:18:37
1407,63,99,"3","No","50",2020-09-23 16:19:23,2020-09-23 16:19:23
1408,93,99,"3","No","62.5",2020-09-23 16:19:37,2020-09-23 16:19:37
1409,66,99,"5","No","90",2020-09-23 16:19:59,2020-09-23 16:19:59
1410,104,99,"3","No","62.5",2020-09-23 16:20:19,2020-09-23 16:20:19
1411,101,99,"3","No","90",2020-09-23 16:20:45,2020-09-23 16:20:45
1412,57,99,"3","No","62.5",2020-09-23 16:21:02,2020-09-23 16:21:02
1413,134,99,"4","No","66.66",2020-09-23 16:21:35,2020-09-23 16:21:35
1414,108,99,"3","No","83.33",2020-09-23 16:21:49,2020-09-23 16:21:49
1415,138,99,"3","No","83.33",2020-09-23 16:22:21,2020-09-23 16:22:21
1416,122,99,"4","No","80",2020-09-23 16:22:37,2020-09-23 16:22:37
1417,147,99,"3","No","88.89",2020-09-23 16:22:55,2020-09-23 16:22:55
1418,73,99,"3","No","62.5",2020-09-23 16:23:17,2020-09-23 16:23:17
1419,69,99,"3","No","90",2020-09-23 16:24:06,2020-09-23 16:24:06
1420,71,99,"3","No","62.5",2020-09-23 16:24:19,2020-09-23 16:24:19
1421,81,99,"3","No","100",2020-09-23 16:24:55,2020-09-23 16:24:55
1422,76,99,"3","No","62.5",2020-09-23 16:25:20,2020-09-23 16:25:20
1423,133,99,"2","No","85.71",2020-09-23 16:26:00,2020-09-23 16:26:00
1424,151,99,"4","No","75",2020-09-23 16:26:15,2020-09-23 16:26:15
1425,152,99,"4","No","50",2020-09-23 16:26:35,2020-09-23 16:26:35
1426,146,99,"3","No","83.33",2020-09-23 16:26:54,2020-09-23 16:26:54
1427,145,99,"3","No","87.5",2020-09-23 16:27:11,2020-09-23 16:27:11
1428,127,99,"5","No","50",2020-09-23 16:27:26,2020-09-23 16:27:26
1429,86,99,"3","No","62.5",2020-09-23 16:27:34,2020-09-23 16:27:34
1430,139,99,"3","No","80",2020-09-23 16:27:39,2020-09-23 16:27:39
1431,153,99,"4","No","90",2020-09-23 16:27:53,2020-09-23 16:27:53
1432,140,99,"3","No","83.33",2020-09-23 16:28:05,2020-09-23 16:28:05
1433,105,99,"4","No","80",2020-09-23 16:28:18,2020-09-23 16:28:18
1434,75,99,"3","No","83.33",2020-09-23 16:28:32,2020-09-23 16:28:32
1435,154,99,"4","No","66.66",2020-09-23 16:28:51,2020-09-23 16:28:51
1436,72,99,"3","No","75",2020-09-23 16:29:10,2020-09-23 16:29:10
1437,162,99,"2","No","87.5",2020-09-23 16:29:43,2020-09-23 16:29:43
1438,155,99,"4","No","66.66",2020-09-23 16:30:08,2020-09-23 16:30:08
1439,157,99,"4","No","50",2020-09-23 16:30:21,2020-09-23 16:30:21
1440,158,99,"4","No","90",2020-09-23 16:31:06,2020-09-23 16:31:06
1441,83,99,"4","No","80",2020-09-23 16:31:22,2020-09-23 16:31:22
1442,86,99,"3","No","62.5",2020-09-23 16:31:24,2020-09-23 16:31:24
1443,156,99,"4","No","50",2020-09-23 16:31:37,2020-09-23 16:31:37
1444,79,99,"3","No","62.5",2020-09-23 16:31:54,2020-09-23 16:31:54
1445,82,99,"4","No","80",2020-09-23 16:32:06,2020-09-23 16:32:06
1446,74,99,"4","No","87.5",2020-09-23 16:32:23,2020-09-23 16:32:23
1447,43,99,"4","No","80",2020-09-23 16:32:40,2020-09-23 16:32:40
1448,103,,"5","No","90",2020-09-23 16:32:50,2020-09-23 16:32:50
1449,144,99,"3","No","84.21",2020-09-23 16:32:55,2020-09-23 16:32:55
1450,77,99,"3","No","80",2020-09-23 16:33:21,2020-09-23 16:33:21
1451,78,99,"3","No","75",2020-09-23 16:33:43,2020-09-23 16:33:43
1452,143,99,"3","No","83.33",2020-09-23 16:34:24,2020-09-23 16:34:24
1453,97,99,"3","No","89.29",2020-09-23 16:34:50,2020-09-23 16:34:50
1454,160,99,"4","No","80",2020-09-23 16:35:07,2020-09-23 16:35:07
1455,70,99,"3","No","78.12",2020-09-23 16:35:32,2020-09-23 16:35:32
1456,141,99,"3","No","78.13",2020-09-23 16:35:48,2020-09-23 16:35:48
1457,159,99,"4","No","50",2020-09-23 16:36:02,2020-09-23 16:36:02
1458,161,99,"4","No","90",2020-09-23 16:36:19,2020-09-23 16:36:19
1459,86,99,"3","No","62.5",2020-09-23 16:36:46,2020-09-23 16:36:46
1460,103,,"5","No","90",2020-09-23 16:46:34,2020-09-23 16:46:34
1461,103,,"5","No","90",2020-09-23 17:02:02,2020-09-23 17:02:02
1462,66,96,"5","No","90",2020-09-23 19:54:19,2020-09-23 19:54:19
1463,55,96,"3","No","62.5",2020-09-23 19:54:51,2020-09-23 19:54:51
1464,41,96,"3","No","83.33",2020-09-25 22:19:41,2020-09-25 22:19:41
1465,127,99,"5","No","50",2020-09-29 09:20:32,2020-09-29 09:20:32
1466,127,99,"5","No","50",2020-09-29 09:31:06,2020-09-29 09:31:06
1467,127,99,"5","No","50",2020-09-29 09:31:21,2020-09-29 09:31:21
1468,163,99,"5","No","50",2020-09-29 09:43:47,2020-09-29 09:43:47
1469,163,99,"5","No","50",2020-09-29 09:44:42,2020-09-29 09:44:42
1470,164,99,"5","No","50",2020-09-29 10:08:10,2020-09-29 10:08:10
1471,165,99,"5","No","50",2020-09-29 10:24:46,2020-09-29 10:24:46
1472,166,99,"5","No","50",2020-09-29 10:36:58,2020-09-29 10:36:58
1473,167,99,"5","No","50",2020-09-29 10:54:03,2020-09-29 10:54:03
1474,168,99,"5","No","60",2020-09-29 11:20:08,2020-09-29 11:20:08
1475,117,99,"5","No","80",2020-09-29 12:42:51,2020-09-29 12:42:51
1476,169,99,"5","No","80",2020-09-29 12:57:12,2020-09-29 12:57:12
1477,169,99,"5","No","80",2020-09-29 12:57:42,2020-09-29 12:57:42
1478,60,99,"2","No","80",2020-09-29 13:09:34,2020-09-29 13:09:34
1479,170,99,"2","No","90",2020-09-29 14:28:55,2020-09-29 14:28:55
1480,125,99,"2","No","90",2020-09-29 14:32:59,2020-09-29 14:32:59
1481,171,99,"2","No","90",2020-09-29 15:43:12,2020-09-29 15:43:12
1482,172,99,"2","No","80",2020-09-29 15:54:34,2020-09-29 15:54:34
1483,172,99,"2","No","80",2020-09-29 15:55:17,2020-09-29 15:55:17
1484,173,99,"4","No","80",2020-09-29 16:18:57,2020-09-29 16:18:57
1485,70,123,"3","No","78.12",2020-09-30 09:54:32,2020-09-30 09:54:32
1486,70,123,"3","No","78.12",2020-09-30 09:56:07,2020-09-30 09:56:07
1487,70,123,"3","No","78.12",2020-09-30 10:18:17,2020-09-30 10:18:17
1488,70,123,"3","No","78.12",2020-09-30 10:18:29,2020-09-30 10:18:29
1489,70,123,"3","No","78.12",2020-09-30 10:19:29,2020-09-30 10:19:29
1490,150,96,"4","No","75",2020-09-30 15:05:58,2020-09-30 15:05:58
1491,70,123,"3","No","78.12",2020-09-30 15:18:12,2020-09-30 15:18:12
1492,37,146,"3","No","62.5",2020-10-01 12:37:58,2020-10-01 12:37:58
1493,37,146,"3","No","62.5",2020-10-01 12:40:21,2020-10-01 12:40:21
1494,37,146,"3","No","62.5",2020-10-01 12:40:58,2020-10-01 12:40:58
1495,37,146,"3","No","62.5",2020-10-01 12:42:24,2020-10-01 12:42:24
1496,37,146,"3","No","62.5",2020-10-01 12:43:28,2020-10-01 12:43:28
1497,127,99,"5","No","50",2020-10-01 16:18:30,2020-10-01 16:18:30
1498,163,99,"5","No","50",2020-10-01 16:20:27,2020-10-01 16:20:27
1499,164,99,"5","No","50",2020-10-01 16:20:46,2020-10-01 16:20:46
1500,165,99,"5","No","50",2020-10-01 16:21:02,2020-10-01 16:21:02
1501,166,99,"5","No","50",2020-10-01 16:21:16,2020-10-01 16:21:16
1502,167,99,"5","No","50",2020-10-01 16:21:31,2020-10-01 16:21:31
1503,168,99,"5","No","60",2020-10-01 16:21:43,2020-10-01 16:21:43
1504,117,99,"5","No","80",2020-10-01 16:22:09,2020-10-01 16:22:09
1505,169,99,"5","No","80",2020-10-01 16:22:21,2020-10-01 16:22:21
1506,55,146,"3","No","62.5",2020-10-01 19:58:55,2020-10-01 19:58:55
1507,30,90,"3","No","78.12",2020-10-02 13:34:49,2020-10-02 13:34:49
1508,30,90,"3","No","78.12",2020-10-02 13:54:35,2020-10-02 13:54:35
1509,30,90,"3","No","78.12",2020-10-02 13:58:20,2020-10-02 13:58:20
1510,72,134,"3","No","75",2020-10-02 14:00:35,2020-10-02 14:00:35
1511,30,90,"3","No","78.12",2020-10-02 14:44:56,2020-10-02 14:44:56
1512,169,90,"5","No","80",2020-10-05 13:29:39,2020-10-05 13:29:39
1513,169,90,"5","No","80",2020-10-05 13:30:46,2020-10-05 13:30:46
1514,169,90,"5","No","80",2020-10-05 13:35:59,2020-10-05 13:35:59
1515,169,90,"5","No","80",2020-10-05 14:01:23,2020-10-05 14:01:23
1516,64,99,"7","No","50",2020-10-05 15:27:41,2020-10-05 15:27:41
1517,64,99,"7","No","50",2020-10-05 15:28:48,2020-10-05 15:28:48
1518,67,99,"7","No","87.5",2020-10-05 15:43:59,2020-10-05 15:43:59
1519,84,99,"7","No","90",2020-10-05 15:44:54,2020-10-05 15:44:54
1520,84,99,"7","No","90",2020-10-05 15:45:15,2020-10-05 15:45:15
1521,169,150,"5","No","80",2020-10-05 17:45:34,2020-10-05 17:45:34
1522,40,138,"4","No","66.67",2020-10-06 15:57:58,2020-10-06 15:57:58
1523,57,98,"3","No","62.5",2020-10-06 17:20:39,2020-10-06 17:20:39
1524,65,98,"6","No","90",2020-10-06 17:21:09,2020-10-06 17:21:09
1525,36,152,"4","No","87.5",2020-10-06 19:40:49,2020-10-06 19:40:49
1526,127,99,"5","No","50",2020-10-07 10:32:58,2020-10-07 10:32:58
1527,163,99,"5","No","50",2020-10-07 10:33:16,2020-10-07 10:33:16
1528,164,99,"5","No","50",2020-10-07 10:33:54,2020-10-07 10:33:54
1529,165,99,"5","No","50",2020-10-07 10:34:05,2020-10-07 10:34:05
1530,166,99,"5","No","50",2020-10-07 10:34:16,2020-10-07 10:34:16
1531,167,99,"5","No","50",2020-10-07 10:34:28,2020-10-07 10:34:28
1532,168,99,"5","No","60",2020-10-07 10:34:44,2020-10-07 10:34:44
1533,117,99,"5","No","80",2020-10-07 10:34:54,2020-10-07 10:34:54
1534,169,99,"5","No","80",2020-10-07 10:35:04,2020-10-07 10:35:04
1535,117,99,"5","No","80",2020-10-07 10:35:33,2020-10-07 10:35:33
1536,169,99,"5","No","80",2020-10-07 10:35:52,2020-10-07 10:35:52
1537,97,99,"3","No","89.29",2020-10-07 10:49:23,2020-10-07 10:49:23
1538,44,99,"5","No","75",2020-10-07 15:59:47,2020-10-07 15:59:47
1539,55,146,"3","No","62.5",2020-10-07 19:05:15,2020-10-07 19:05:15
1540,55,146,"3","No","62.5",2020-10-07 19:06:17,2020-10-07 19:06:17
1541,55,146,"3","No","62.5",2020-10-07 19:07:00,2020-10-07 19:07:00
1542,55,146,"3","No","62.5",2020-10-07 19:07:34,2020-10-07 19:07:34
1543,37,146,"3","No","62.5",2020-10-07 19:10:06,2020-10-07 19:10:06
1544,37,146,"3","No","62.5",2020-10-07 19:10:52,2020-10-07 19:10:52
1545,37,146,"3","No","62.5",2020-10-07 19:12:55,2020-10-07 19:12:55
1546,37,146,"3","No","62.5",2020-10-07 19:13:01,2020-10-07 19:13:01
1547,55,146,"3","No","62.5",2020-10-07 20:01:11,2020-10-07 20:01:11
1548,29,153,"3","No","90",2020-10-09 13:06:12,2020-10-09 13:06:12
1549,29,153,"3","No","90",2020-10-09 13:08:47,2020-10-09 13:08:47
1550,29,153,"3","No","90",2020-10-09 13:09:09,2020-10-09 13:09:09
1551,55,146,"3","No","62.5",2020-10-09 19:15:57,2020-10-09 19:15:57
1552,37,146,"3","Yes","62.5",2020-10-09 22:31:22,2020-10-09 22:31:22
1553,42,151,"5","No","90",2020-10-12 15:56:45,2020-10-12 15:56:45
1554,174,99,"4","No","87.5",2020-10-13 11:03:45,2020-10-13 11:03:45
1555,175,99,"4","No","87.5",2020-10-13 11:12:27,2020-10-13 11:12:27
1556,176,99,"5","No","85.71",2020-10-14 13:40:03,2020-10-14 13:40:03
1557,177,99,"4","No","50",2020-10-14 13:47:44,2020-10-14 13:47:44
1558,178,99,"4","No","50",2020-10-14 13:54:02,2020-10-14 13:54:02
